Heading,Link,Summary
IIT-KGP ties up with Australian varsity for Dual PhD,http://timesofindia.indiatimes.com/home/education/news/IIT-KGP-ties-up-with-Australian-varsity-for-Dual-PhD/articleshow/52293640.cms,"KOLKATA: Indian Institute of Technology, Kharagpur (IIT-KGP) has signed a Memorandum Of Understanding (MoU) with Curtin University, Australia to offer Dual Doctoral Degree Program (DDDP)."
Indian wins Commonwealth short story prize,http://timesofindia.indiatimes.com/home/education/news/Indian-wins-Commonwealth-short-story-prize/articleshow/52113380.cms,"Indian author Parashar Kulkarni has won the regional Commonwealth Short Story Prize for 2016. His story 'Cow and Company' about four men in search of a cow was adjudged the best from Asia.Kulkarni, an assistant professor in Social Sciences at Yale NUS College Singapore, writes about the intersection of religion and political economy. ""Cow and Company is politically grounded, funny and keeps the reader engrossed as the story twists and turns and shows the connections between culture and commercial interests,"" said regional judge Professor Firdous Azim.In its fifth year, the prize is for the best piece of unpublished short fiction in English. It is judged by an international panel of writers, representing each of the five regions of the Commonwealth. Chair of the judging panel is South African novelist and playwright Gillian Slovo.The regional winners will now compete to be selected as the Overall Winner of the 2016 Commonwealth Short Story Prize, to be announced at the Calabash International Literary Festival in Jamaica on June 5."
ICSE results out: Odisha boy Abineet Parichha is Class 10 topper,http://timesofindia.indiatimes.com/home/education/news/ICSE-results-out-Odisha-boy-Abineet-Parichha-is-Class-10-topper/articleshow/52154164.cms,"BHUBANESWAR: Abineet Parichha, a student of Little Flower School, Balangir has become the all India topper in the Indian School Certificate Examination (ICSE) for class X. Abineet has secured 99.2 per cent with 100 marks each in mathematics, social science and computers, 98 marks in Science and English and 96 in Odia."
MBBS intake to be based solely on NEET scores,http://timesofindia.indiatimes.com/home/education/news/MBBS-intake-to-be-based-solely-on-NEET-scores/articleshow/52248829.cms,"Ahmedabad: Admissions to medical and dental colleges will be given solely on the basis of percentile score obtained by a student in the National Eligibility Cum Entrance Test (NEET). Marks obtained in class XII board examinations will no more influence a candidate's position on merit lists in medical admissions. But, scoring 50% in class XII board exams remains the minimum eligibility requirement to apply for admissions in medical courses, confirmed officials of the state health department. Officials said that unless the Centre intervenes, all admissions in medical courses will be completely based on NEET scores from this year onwards. Officials further said that CBSE, which is conducting the NEET examination, will be sending a separate merit list to the state, and each state will be able to fill up their own quota following the merit list. There will be a common merit list at the national level for the 15% all India quota.Health minister Nitin Patel said that he, along with education minister Bhupendrasinh Chudasama, will go to Delhi and ask the Union government to intervene so that relying solely upon NEET is not made compulsory for this year. The Gujarat government would also move for NEET conducted in Gujarati.The state government will also ask the Centre to remove any cut-off criteria, or at least lower the cut-off criteria for students from Gujarat. ""We will also make representation that the 85% seats in the state barring the 15% all India quota, be filled with students who have appeared for their examination from Gujarat,"" said Nitin Patel.The Admission Committee for Medical and Paramedical Courses (ACMPC) had earlier prepared a merit list based on the marks obtained in the class XII examination and also the marks obtained in Gujarat Common Entrance Test in the ratio of 60% and 40%. This will now have no impact on medical stream admissions.Apart from the 15% all India quota, said officials, the state will be able to admit their own students in 85% remaining seats. To allay apprehensions that GSHSEB students might be edged out by students from other boards, with NEET becoming mandatory, officials said the state's quota of 85% seats will be filled on the pro-rata basis earlier followed by ACMPC."
Tamil Nadu elections 2016: Schoolgirls take oath to spread awareness on need to vote,http://timesofindia.indiatimes.com/home/education/news/Tamil-Nadu-elections-2016-Schoolgirls-take-oath-to-spread-awareness-on-need-to-vote/articleshow/52142159.cms,NAMAKKAL: One hundred schoolgirls took an oath in their school in Kumarapalaym constituency on the need for 100 per cent of eligible voters to exercise their franchise in the May 16 assembly polls.
Ministry recommends to make FDDI a deemed university,http://timesofindia.indiatimes.com/home/education/news/Ministry-recommends-to-make-FDDI-a-deemed-university/articleshow/52178488.cms,"NOIDA: With the Ministry of Commerce recommending the HRD Ministry that the Footwear Design and Development Institute (FDDI) be granted the status of a ""deemed university"", confusion among students persists who have termed the move as a ""lollipop"".While the students who have taken admission in the current year are cautious of the move, those who have joined the institute before 2015 are worried about the status of their degrees.""Earlier, we were told that we will be provided degrees by IGNOU and now they are offering us a lollipop of making FDDI a deemed university. How can we trust them when the UGC's regulations say that the institute shall have a clean track record for at least five years before applying for the deemed status ,"" Sandeep Priyadarshni, a student of Business Management at FDDI Noida told TOI.According to clause 4.18 of the UGC (Institutions deemed to be universities) Regulations 2010, the applicant shall have a track record of not having violated any of the provisions of the statutes/ guidelines of any Statutory Authority in a period of five years preceding the date of submission of the application seeking status of an institution deemed to be university.A memorandum signed between FDDI and the Mewar University to grant degrees to students was declared as invalid by the UGC last year. The decision has affected around 4000 students across eight campuses of situated in Noida, Rae Bareli, Jodhpur, Guna, Kolkata, Chennai, Rohtak and Fursatganj.Further, the students say that since it will take some time for the FDDI to start functioning as a ""deemed university"", those who joined in 2012-13, 2013-14 and 2014-15 would be left in lurch."
West Bengal board Class 10 results declared,http://timesofindia.indiatimes.com/home/education/news/West-Bengal-board-Class-10-results-declared/articleshow/52203282.cms,KOLKATA: The Board of Secondary Education of West Bengal on Tuesday announced the West Bengal Board 10th Class Result 2016.Know your results: WBBSE Madhyamik Class 10 results 2016  The West Bengal Board of Secondary Education is the West Bengal state government administered autonomous examining authority for the Standard 10 examination (or secondary school level examination) of West Bengal.The examination for the 10th standard is called the Madhyamik Pariksha or secondary examination.
Don't fall in trap of schools giving useless degrees: Raghuram Rajan,http://timesofindia.indiatimes.com/home/education/news/Dont-fall-in-trap-of-schools-giving-useless-degrees-Raghuram-Rajan/articleshow/52162716.cms,"NOIDA: Sounding a word of caution to students on education loans, RBI governor Raghuram Rajan has said they should not fall prey to 'unscrupulous schools' which leave them with high debt and ""useless degrees"".Observing that education at high quality research universities will remain expensive in near future, he said efforts should be made to make degrees affordable to all deserving students.One part of the solution is student loans, he said, adding ""we have to be careful that student loans are repaid in full by those who have the means, while they are forgiven in part for those who fall on bad times, or those who take low paying public service jobs.""In his convocation address at the Shiv Nadar University, he said, ""we also should make sure that unscrupulous schools do not prey on uninformed students, leaving them with high debt and useless degrees.""The Governor said private education across the world is expensive and is getting more expensive all the time.Beginning his address in a lighter vein, Rajan said he embarks on this talk comforted by the knowledge that the ""bar for convocation speeches is low.""""If you even remember a word I say a few years from now, I will have surpassed the average convocation speaker - most people don't remember who spoke at their convocation, let alone what they said.""Rajan, a globally known economist, emphasised that free market is not fair saying even well-run market economies seem to be favouring those who already have plenty.""In part, this is because skills and capabilities have become much more important in well-paid jobs, and those born in good circumstances have a much better chance at acquiring these,"" he said."
GIT to introduce two new master courses considering industry trends,http://timesofindia.indiatimes.com/home/education/news/GIT-to-introduce-two-new-master-courses-considering-industry-trends/articleshow/52108130.cms,"BELAGAVI: Gogte Institute of Technology (GIT- Belagavi) of Karnatak Law Society will be introducing two new master degree courses- Industrial Engineering and Management, and Automotive Electronics from this academic year, considering the trends in the industries and corporate sector. Addressing the media persons, GIT chairman UN Kalkundrikar and principal AS Deshpande said both programmes are of two year duration and the degree is offered by VTU under Autonomous status of KLS Gogte Institute of Technology. ""The institute is interacting with few national level institutes seeking their association to conducting both programmes"", Deshpande said. Principal said institute has recently signed MoU with CII, BFC and Japanese International Cooperation Association to usher a new step to bridge the gap between industry and academics. He said this platform will march towards nation building through skill development and employment generation. Deshpande said institute received Asian Education Leadership Award at Dubai, Data Quest T-School Award and Top T-School in India by competition success review in 2015-16. Besides, record 750 candidates of the institute got placement offers by different national and international companies with minimum Rs 4.50 lakh to Rs 10 lakh annual package, he recollected. Prof Sanjay Deshpande was present."
ICSE & ISC results at 3pm today,http://timesofindia.indiatimes.com/home/education/news/ICSE-ISC-results-at-3pm-today/articleshow/52138924.cms,"Chennai: The Council for the Indian School Certificate Examinations (CISCE) will declare the results of the ICSE (Class 10) and ISC (Class 12) exams at 3pm on Friday, two weeks ahead of schedule.Students can check results on http:www.cisce.org or by sending an SMS to 09248082883 in the following format: ICSE or ISC unique ID. More than 1.6 lakh candidates took the ICSE examination this year, while 42,000 appeared for the ISC exam. The early results can be credited to the CISCE's decision to introduce Live Ink Character Recognitio (LICR) technique which ensured a faster valuation process.To help students and parents deal with stress, the state helpline, 104, is offering counselling services. Students have been advised not to fret much about results.Students can also call the 24-hour SNEHA helpline (04424640050). The Central Board of Secondary Education (CBSE) is likely to announce the Class 12 results on May 27 and the Class 10 results on May 30."
Allahabad University to hold PG entrance test through online and offline modes,http://timesofindia.indiatimes.com/home/education/news/Allahabad-University-to-hold-PG-entrance-test-through-online-and-offline-modes/articleshow/52192371.cms,"ALLAHABAD: The Allahabad University authorities, on Monday, have agreed in principal to hold PG entrance test through both online and offline modes. For the purpose varsity authorities have written to MHRD/UGC asking for their approval for conducting the entrance tests through both the modes.Following the assurance of the varsity authorities, that they are ready to conduct entrance tests by both online and offline, the AU Student Union also ended its agitation on the campus. AU authorities have also assured that they will also extend the last date for filling up the application form for PG courses after getting an approval of the MHRD.Earlier, on Sunday night, the police had forcefully taken away AUSU president Richa Singh from the union hall as the students had announced to intensify their stir. She was later admitted to SRN hospital of the city. Before sitting on fast unto death, AU campus had witnessed intense agitation of the student leaders wherein police had lathi charged the protesting students and had detained many. AU authorities on their part had suspended 17 student leaders and lodged complaint against them.On Sunday night, police picked up AUSU president Richa Singh following which AU campus witnessed intense agitation by the student leaders on Monday. However, by noon, things took U turn when the chief proctor Prof N K Shukla and dean student welfare told the agitating student leaders that the varsity authorities have accepted their demand in principal and written to MHRD and UGC that AU would revert to old format of conducting entrance test i.e. both online and offline mode for this year.From this year, AU authorities had decided to conduct entrance test for all the courses through online mode only. For the purpose, TCS was outsourced by AU. However, because of the protest by the AUSU leaders, AU V-C, Prof R L Hangloo agreed for giving offline mode for the aspirants of UG courses. As aspirants of UG were asked for opting one of the two options, till May 08, 62103 aspirants had opted for offline mode while just 5482 had opted for online mode.AU chief proctor, N K Shukla said, ""we have written to MHRD and sought their permission to conduct these entrance tests by both the modes and if we are asked for the same, the last date for application forms will also be extended"". The last date for PG forms ended on Monday.Shukla also said that AU authorities have also relaxed the eligibility criteria, regarding minimum of 80% marks, for doing double MA. Now, any student having 60% marks can again do MA.Following the declaration of the varsity officials, leaders of various political parties arrived at union hall and offered juice to the fasting student leaders. Later, the student leaders took out a procession on the campus and celebrated what they termed as their big win against the autocratic attitude of the V-C."
IIM Calcutta alumni celebrate annual alumni congregation,http://timesofindia.indiatimes.com/home/education/news/IIM-Calcutta-alumni-celebrate-annual-alumni-congregation/articleshow/52254683.cms,"KOLKATA: The IIM Calcutta alumni celebrated the annual alumni congregation, Nostalgia on May 8. The evening witnessed the presence of many revered alumni of IIM Calcutta across batches, faculty members and students. The evening was graced by the presence of Prof Saibal Chattopadhyay, Director, IIM Calcutta and the Deans', Prof. Uttam K Sarkar and Prof. Biju Paul Abraham. When the evening was set out, it wasn't one usual Sunday at all. Kolkata Nostalgia 2016's venue started witnessing the pouring in of several fellow Jokars all in high spirits, catching up on whatever was lost in the hustle of day-to-day work. There were live music performances by the PGPEX & PGPEX-VLM students and IIM Calcutta's glorious achievement of the Triple-Crown Accreditation (AACSB, AMBA & EQUIS) was commemorated as members of the Association felicitated the Director, Prof. Chattopadhyay, Prof Sudas Roy, first batch alumni and faculty member of IIM Calcutta were also felicitated for his contribution and long term association with the Institute. As the evening progressed, several conversations bloomed over the dinner table. With happiness brimming in all eyes, the alumni set back home , but this time content in their hearts for having lived Joka yet again amidst the city rush."
"'Common entrance tests for MBBS, BDS will go'",http://timesofindia.indiatimes.com/home/education/news/Common-entrance-tests-for-MBBS-BDS-will-go/articleshow/52251408.cms,"Madurai: All steps will be taken to abolish the common entrance tests for medical and BDS courses which are against the welfare of poor rural students, and it was the DMK that was a part of the UPA government in 2010 when the notification was issued for conducting the common entrance test, said chief minister J Jayalalithaa. Addressing a poll campaign meeting in Tirunelveli on Thursday, she said it was her government which had taken steps to ensure that the common entrance tests were abolished and a special act was enacted to protect the welfare of the rural students. It was in the interest of these students that the AIADMK government issued an order to do away with entrance tests for these courses. In 2006, a special act was enacted for the same issue and the selection for the medical and BDS courses were conducted based only on the plus two results since 2007.The Medical Council of India announced that a nationwide entrance examination should be conducted for entry into these professional courses on Dec 27, 2010, which was opposed by many state governments. ""The efforts taken by the government headed by me resulted in the Supreme Court dismissing the MCI order on July 18, 2013,"" she said. But the former UPA government, in which the DMK was a part, filed a review petition in the court. Now, in another case a three-judge bench has ordered that a common test be conducted throughout the country on May 9, 2016.DMK leader M Karunanidhi, who was in the habit of seeking political gains out of any situation, was now blaming the AIADMK government, saying that it had not argued the case properly in the Supreme Court, when it was the DMK which had been a part of the UPA government when the MCI passed the order for a common entrance test in 2010, she said.Listing out the benefits brought to the people by her government, Jayalalithaa said every single vote that went to the DMK would be something that was going against the welfare of the people and the children of the state.All our schemes have been aimed at uplifting the poor people of the state, while the DMK manifesto was one that had been chalked out to fool the people."
Transit of Mercury to enthrall tomorrow,http://timesofindia.indiatimes.com/home/education/news/Transit-of-Mercury-to-enthrall-tomorrow/articleshow/52177336.cms,"CHANDIGARH: A rare celestial event, the transit of Mercury over the disc of the sun can be viewed on Monday afternoon. Planet Mercury will be seen as a small black dot crossing the solar disc."
IIT Jammu to start this year with 90 students,http://timesofindia.indiatimes.com/home/education/news/IIT-Jammu-to-start-this-year-with-90-students/articleshow/52093486.cms,"NEW DELHI: Indian Institute of Technology, Jammu (IIT Jammu) will start operating from the 2016- 17 session itself from a temporary campus in Jammu. It will be mentored by IIT Delhi. The total intake in the first year will be 90 -- 30 each in computer science and engineering, electrical engineering and mechanical engineering. A memorandum of understanding (MoU) has been signed between department of higher education, Government of Jammu & Kashmir and department of higher education, ministry of HRD, on May 1, 2016. ""This has paved the way for transfer of land of the actual site measuring 159 hectare at village Jagti, Tehsil Nagrota at Jammu for setting up IIT Jammu. The construction of Transit Campus spread over 25 acres within the actual site will be starting shortly,"" says a statement from IIT Delhi. The transit campus will accommodate 600 students and is expected to be ready in time for the next session -- 2017-18."
"Intake for medical, para-medical courses only in Sept",http://timesofindia.indiatimes.com/home/education/news/Intake-for-medical-para-medical-courses-only-in-Sept/articleshow/52106403.cms,AHMEDABAD: Admissions to medical and para-medical courses are likely to start by the first week of September. The results of the National Eligibility Entrance Test (NEET) will be declared only in the last week of August — that accounts for the delay in the intake process.
SCAC gets 'college with potential for excellence' status by UGC,http://timesofindia.indiatimes.com/home/education/news/SCAC-gets-college-with-potential-for-excellence-status-by-UGC/articleshow/52106346.cms,PUNE: Symbiosis College of Arts and Commerce (SCAC) is the only college in Pune to be conferred the status of 'Colleges with Potential for Excellence' (CPE) by the University Grants Commission in the recently declared list.
"SC nullifies medical tests held by states, private colleges",http://timesofindia.indiatimes.com/home/education/news/SC-nullifies-medical-tests-held-by-states-private-colleges/articleshow/52197667.cms,"NEW DELHI: All admissions in MBBS/BDS courses in government and private medical colleges or in deemed universities will be done this year only on the basis of National Eligibility Entrance Test, the Supreme Court said on Monday, ending the confusion over the validity of examinations held by states and private institutions. A bench of Justices A R Dave, Shiva Kirti Singh and A K Goel said NEET does not infringe upon the rights of state governments or private institutions and that the single-window test must be applied from the current academic year itself. The bench also asked the three-member oversight committee, headed by former Chief Justice R M Lodha, to oversee NEET-II. Several states, universities and private colleges conducted entrance tests in the last fortnight when the SC was hearing their pleas to allow them to admit students on the basis of their tests, but Monday's order nullifies them. Now they will have to follow NEET and admit students on the basis of their performance in the single-window test.Although NEET II is scheduled for July 24, the Supreme Court allowed CBSE and Centre to reschedule the examination date in case of logistical problems. Exams by AIIMS, PGIMER will be validThe Supreme Court bench on Monday made it clear that those students who had appeared for NEET-I held on May 1 would be allowed to take second phase of NEET but their marks in previous test would stand scrapped. ""To allay any such apprehension, we direct that all eligible candidates who could not appear in NEET-I or have apprehensions that they had not prepared well, be permitted to appear in NEET-II, subject to seeking an option from the said candidates to give up their candidature for NEET-I,"" it said. However, examinations conducted by AIIMS and PGIMER for their MBBS seats would go on as they are regulated by Central legislation. ""Prima facie, we do not find any infirmity in the NEET regulation on the ground that it affects the rights of the states or the private institutions. Special provisions for reservation of any category are not subject matter of NEET nor rights of minorities are in any manner affected by NEET. NEET only provides for conducting entrance test for eligibility for admission to the MBBS/BDS courses,"" the bench said. The top court refused to modify its April 28 order which directed implementation of NEET for 2016-17 academic year itself. It said that NEET only provides for conducting entrance tests and it did not violate special provisions on reservation in colleges and rights of minority institutions. ""To ensure total credibility of the examination to be held by CBSE, the oversight committee appointed by this court shall also oversee NEET-II examination to be conducted by CBSE,"" it said."
Anxious moments: UP Board results today,http://timesofindia.indiatimes.com/home/education/news/Anxious-moments-UP-Board-results-today/articleshow/52275502.cms,"Allahabad: Sunday will all be about anxious moments for UP Board students as Madhyamik Shiksha Parishad would announce the results of classes X and XII. This is the second consecutive year when high school and intermediate results are being declared on the same day.The Board was in news this year after a record number of 7.42 lakh students did not appear in the exam due to online registration and attendance system. For the first time, a special app was introduced to mark attendance of examinees. However, it turned out to be a flop after majority of the centre coordinators failed to provide data to the server due to technical fault. There were also instances of question paper leaks in three districts.The class X examinations were conducted from February 18 to March 9 while class XII examinations were held from February 18 to March 21. A total of 67,93,034 students were registered to appear in the Board examinations in around 12,000 examination centres. As many as one lakh teachers were appointed to evaluate one crore answer-sheets of high school and intermediate examinees. The evaluation was to start from March 30 and was scheduled to be completed by April 13. But, owing to state-wide boycott by two factions of teachers' association in support of their three-point demands, the evaluation process was hit. Director, UP Board Amarnath Verma, said, ""The exam results of both the classes will be declared at 12:30pm. Students can find out their results on boards official website: upmsp.nic.in."" The students can check their UP board Class 10 and 12 results online through the official website or from the links given below:Check UP Board High School (Class 10) Examination 2016 ResultsCheck UP Board Intermediate (Class 12) Examination 2016 Results"
Maneka Gandhi seeks cheaper education loans for girls,http://timesofindia.indiatimes.com/home/education/news/Maneka-Gandhi-seeks-cheaper-education-loans-for-girls/articleshow/52197122.cms,"NEW DELHI: Union minister Maneka Gandhi has sought education loans on concessional rates for girl children in an effort to promote their education. The women and child development minister has made the request in a letter to HRD minister Smriti Irani and finance minister Arun Jaitley.  The WCD ministry, in conjunction with the HRD and health ministries, runs the NDA's flagship 'Beti Bachao, Beti Padhao' scheme which aims at ending female foeticide and promoting the education of girls.  In her note to Irani, Maneka wrote, ""When it comes to sending children for higher education, parents often distinguish between girls and boys... The girls often get denied the privilege of higher education or specialised courses only because parents do not wish to take a loan for their daughter's education.""  She added that while other interventions were being looked at, a ""small incentive"" could be a concessional rate of interest on education loans."
"ICSE results 2016: CISCE website had remained inaccessible for several minutes, students say",http://timesofindia.indiatimes.com/home/education/news/ICSE-results-2016-CISCE-website-had-remained-inaccessible-for-several-minutes-students-say/articleshow/52145675.cms,"COIMBATORE: Around the time the ICSE and ISC results were published on Friday afternoon, students complained of not being able to access the website of the Council for the Indian School Certificate Examinations. The website had remained inaccessible for about 20 minutes, they said."
Madhu Kishwar sends legal notice to CSDS over affiliation for her fellowship,http://timesofindia.indiatimes.com/home/education/news/Madhu-Kishwar-sends-legal-notice-to-CSDS-over-affiliation-for-her-fellowship/articleshow/52110034.cms,"NEW DELHI: Social scientist Madhu Kishwar had got into a major fight with Centre for the Studies of Developing Societies (CSDS), her employer till April 30 this year, by sending a legal notice to institute director Sanjay Kumar asking him to give her affiliation for the national fellowship Kishwar got from Indian Council for Social Science Research (ICSSR)."
"Now, college students can evaluate their teachers",http://timesofindia.indiatimes.com/home/education/news/Now-college-students-can-evaluate-their-teachers/articleshow/52226069.cms,"NEW DELHI: For the first time, college and university students will have a say in evaluation of teachers as the Smriti Irani-led HRD ministry has decided to bring fundamental changes in the way the performance of those in the teaching profession is assessed."
Kerala plus two results announced: 80.94 percent candidates eligible for higher studies,http://timesofindia.indiatimes.com/home/education/news/Kerala-plus-two-results-announced-80-94-percent-candidates-eligible-for-higher-studies/articleshow/52205673.cms,"THIRUVANANTHAPURAM: About 81 per cent of candidates appeared for the higher secondary examination 2016 was declared eligible for higher studies. The results were declared here on Tuesday.Know your results: Kerala Board DHSE Class 12 Results 2016Chief Secretary S M Vijayanand who declared the results since the education minister was not supposed to declare the results due to the election code of conduct in place, said the percentage of candidates declared eligible for higher studies was slightly lower compared to last year. While the percentage was 83.96 last year, the same is 80.94 this year.Of the 361683 candidates appeared for the examination, 292753 students become eligible for higher studies. The percentage of candidates become eligible for higher studies in Vocational higher secondary section was 87.72. The higher secondary and VHSE results were declared 15 days before the date on which the results were announced last year.Women candidates bagged the higher percent of victory in the higher secondary examinations, compared to their male counterparts. While 87.74 per cent of girl students were declared eligible for higher studies, the percentage of the same among boy studies was only 73. 38 percent. The examination board has given moderation to students in certain subjects before finalising the results. However, the general education department officials refused to divulge the volume of marks gifted to the students by the board.According to the result document, 9870 higher secondary students got A + for all subjects and of this 6905 were girl candidates and the rest were boys. Answer papers of physics, chemistry and mathematics subjects were subjected to evaluation twice and if marks scored by students in the two evaluations were 10 per cent or above, such answer papers were subjected to a third time evaluation.The results are available on the following websites. www.kerala.gov.in, www.dhsekerala.gov.in, www.results.nic.in, www.keralaresults.nic.in, www.results.itschool.gov.in, www.prd.kerala.gov.in and www.examresults.kerala.gov.in."
UGC to announce changed academic performance indicators,http://timesofindia.indiatimes.com/home/education/news/UGC-to-notify-changed-academic-performance-indicators-soon/articleshow/52249211.cms,NEW DELHI: The contentious Academic Performance Indicators (API) that had the university teaching community up in arms across the country since 2010 has been modified and made flexible with onus back on teaching while caps on various sub-categories of research have been removed.
Unique IIT-B survey finds 95% freshers are virgin,http://timesofindia.indiatimes.com/home/education/news/Unique-IIT-B-survey-finds-95-freshers-are-virgin/articleshow/52101200.cms,"MUMBAI: A survey conducted on the IIT-Bombay campus for freshmen found 95% students had never had sex, but about 30% of them were in a relationship.Inspired by the Harvard Crimson freshmen survey, IIT-B's student newspaper — Insight — conducted a survey to appreciate the diversity of a freshman batch welcomed to the campus. The Powai campus for the first time looked at the beliefs and lifestyles of its incoming batch to find that most students were moderately liberal when it came to their political views and 75% of them were comfortable with the idea of homosexuality and/or homosexual marriages.The survey looked at diverse topics such as students' background before joining IIT, their political and religious beliefs and post-grad plans. In all, 254 of the 875 freshmen who entered through JEE participated in the survey.""The survey aimed to understand the institute's demographic better. It's important so we can see how we're growing as an institute and what demographic we are catering to,"" said Shreeyesh Menon, Insight chief editor. The quintessential IITian has changed over the years. A good 60% don't believe in religious practices and another 30% ""somewhat"" follow them. But when it comes to the idea of God, 18% are atheist, 35% are agnostic and 47% believe in God. Cellphone, largely a smartphone, is a necessity and spending at least 1.5 hours on a social networking site is on their must-do list.""Halfway into the first semester, every respondent was spending 1.6 hours on Facebook every day. The percentage of people not using Facebook at all decreased from 37.7% to 6%,"" the study noted. Kicked off in September, the long exercise included the planning and designing of questions, mailing them, collating information received and analysing it. The results were released on Tuesday.Insight would typically survey seniors. The survey of freshers was conducted for the first time by the new editorial board, so there is no historical data to compare. Life before IIT-B was largely about JEE, with 40% spending four to seven hours daily and 30% dedicating between 7 and 12 hours to prepare. Of those who cracked the exam, 21% took a year's drop from school to solely train for the JEE. ""For nearly all our respondents, their own expectations put pressure on them to crack the JEE,"" the survey found. For all the hullabaloo over IIT fees, it is interesting to note that nearly 75% students spent up to Rs 2.5 lakh on JEE coaching. But all that burnt them out and 50% of them, now having entered IIT-B, don't feel like putting effort into academics.Students plan to study for an average of 1.4 hours every day at IIT-B, the study noted. Later, after passing out, 32% expect their first annual salary to be in the range of Rs 10lakh-Rs25 lakh. Then there are those, about 11%, who expect a yearly compensation of more than Rs 60 lakh. And a decade after graduation, while 72% of them would continue to be in engineering some don't have a clue and many others want to be entrepreneurs."
New tuition-free health studies degree launched in non-profit US Online University,http://timesofindia.indiatimes.com/home/education/news/New-tuition-free-health-studies-degree-launched-in-non-profit-US-Online-University/articleshow/52093215.cms,"MUMBAI: University of the People, the world's first non-profit, tuition-free, accredited American Online University, has announced the launch of its associate and bachelor degrees in Health Studies, says a statement.The launch of the Health Studies programme follows the university's announcement last month of adding an MBA degree to its offerings of associate and bachelor's programs in Business Administration and Computer Science.The statement said leading figures are heading the programme's taskforce: Nobel Laureate and President Emeritus of The Rockefeller University, Torsten N Wiesel, chairman and CEO of Fortune 500 company Henry Schein, Stanley M Bergman, Princeton University Professor Dalton Conley, and Columbia University Professor Darcy Brisbane Kelley.UoPeople President, Shai Reshef: ""We realize that in most countries, the demand for healthcare workers is huge. The critical shortage of skilled health-care workers, which manifested previously with SARS coronavirus, Ebola, and now with the Zika virus, has brought alarming attention to the fact that governments are unable to effectively handle global health crises partially due to insufficient, quality programmes to address the shortfall. UoPeople's Health Studies programme will prepare health workers for the workforce as well as prepare students for advanced studies within the medical field. We believe that in developed as well as developing countries, this is a priority that must be addressed""."
Madhya Pradesh class 12 results 2016 announced today,http://timesofindia.indiatimes.com/home/education/news/Madhya-Pradesh-class-12-results-2016-announced-today/articleshow/52240753.cms,BHOPAL: Madhya Pradesh Board of Secondary Education (MPBSE) declared the results of higher secondary school certificate examination (Class 12) at 4pm on Thursday. Samyak Jain of Mandla district with 97.6% secured first position where not even a single student from Bhopal could secure the tope five ranks.
