Heading,Link,Summary
IIT fee hike to be applicable from academic year 2016-17,http://timesofindia.indiatimes.com/home/education/news/IIT-fee-hike-to-be-applicable-from-academic-year-2016-17/articleshow/51825019.cms,"NEW DELHI: The IIT fee hike announced recently will be applicable from admissions that take place from academic year 2016-17 onwards, the HRD ministry said.In a statement issued here, the ministry said that ""the revised fee would be applicable for students taking admission starting from academic year 2016-17 onwards. The students currently studying would continue to pay at the existing rates.""The government had recently decided to increase the annual fees for undergraduate courses from existing Rs 90,000 to Rs 2 lakh, a rise of 122 per cent, from the upcoming academic session.Earlier, there had been protests by students of IIT-Kharagpur, after which the HRD ministry issued the clarification saying that students who are already enrolled in undergraduate courses have been spared from the 122 per cent fee hike.In a letter written to directors of all IITs also, HRD ministry clarified that the revised fee would be applicable from academic year 2016-17 onwards.The order came a day after IIT-Kharagpur students protested by shouting slogans at the campus against the fee hike.IIT-Kharagpur director Partha Pratim Chakraborty wrote an open letter to students saying that the protests have left him ""very unhappy"".""Unfortunately for me, in this instance, many undergraduate students did not have the basic courtesy to first engage with us before creating a disturbance and made some very unusual remarks on those receiving the waivers,"" he said, hoping that better sense would prevail in the future.""In the social media, other than expressing their problems, many students made disparaging comments on those receiving waivers which was completely unwarranted,"" Chakraborty said."
Career of students of prestigious school hanging in balance,http://timesofindia.indiatimes.com/home/education/news/Career-of-students-of-prestigious-school-hanging-in-balance/articleshow/51863731.cms,"PATNA: Fate of thousands of students of a prominent public school of Patna is hanging in balance with the CBSE yet to restore affiliation to the school in the wake of a controversy last year involving a girl student.Non-restoration of affiliation to the DAV BSEB, known for its excellent performance in academics and sports in recent past, by CBSE has left many a students and their parents rue their fate.On asked for his comments on the affiliation of the public school being in limbo for sometimes, Union minister of State for Human Resources Developmentm Upendra Kushwaha told PTI over phone that he would personally look into the issue on Monday and give necessary direction in the interest of students of the school.CBSE Delhi, which conducted inspection of the school due to some deficiencies in the wake of controversy, has directed the school not to give registration to the students for class IXth and XIth as it would have made them eligible to appear in the board and XII examinations in 2018.""Its really sorry condition for the students who ask me about their future,"" Principal VS Ojha said."
Can't conduct common test this year: Medical Council of India,http://timesofindia.indiatimes.com/home/education/news/Cant-conduct-common-test-this-year-Medical-Council-of-India/articleshow/51786579.cms,"CHENNAI: The Medical Council of India will not be able to conduct the National Eligibility Entrance Test (NEET) for medical courses across the country this year, council vice-chairman Dr C V Bhirmanandham told TOI on Monday. Earlier in the day, the Supreme Court had cleared the decks for NEET by setting aside its 2013 order by which the common test for admissions to MBBS, BDS and PG courses in all medical colleges was quashed. ""Till the matter is decided, NEET can be implemented,"" the SC said while hearing a review petition. Bhirmanandham said the council has to issue fresh notifications if it wants to conduct the test for all states. Even if the notification comes within a week, students may not have enough time to prepare. ""There is no uniformity in education across India and it may be unfair to ask students to appear for a common test which will be based on the CBSE syllabus, without giving them adequate time to prepare,"" he said.In addition, the council should also talk to states like Tamil Nadu and Andhra Pradesh which have been resisting the regulation since it was introduced. Tamil Nadu, for instance, said a common entrance will be a disadvantage to rural students as they would not have access to coaching centres. The state admits students to medical colleges based on Class 12 marks and 69% reservation after giving 15% of the seats to the all-India quota.Tamil Nadu had challenged the MCI's decision stating its admission process under the Tamil Nadu Regulation of Admission in Professional Courses Act, 2006 precedes the MCI regulation that mandates a common test. ""We have to come to a consensus with the state and issue fresh notification before the exams in May. That looks impractical,"" Bhirmanandham said. The country has more than 400 medical colleges in the private and government sector offering MBBS courses. An instituition like the CBSE will have to organise question papers, examination centres and human resources to conduct the exam for several lakhs of medical aspirants, Bhirmanandam said."
"Women's commission ""seriously concerned"" about Hindu College hostel rules",http://timesofindia.indiatimes.com/home/education/news/Womens-commission-seriously-concerned-about-Hindu-College-hostel-rules/articleshow/51994819.cms,"NEW DELHI: The National Commission for Women has taken suo-moto cognizance of media reports on protests at Hindu College about rules for the new hostel. The NCW has written to the college authorities demanding ""a detailed explanation...regarding the basis on which the hostel rules have been framed."" A statement issued by the NCW says it is ""seriously concerned about this issue."" ""As per the media report, the hostel prospectus mentions about (sic) certain rules including girls to wear dresses as per normal norms of the society, not to be allowed to watch TV in the common room after 10:30 pm and they are allowed to take only one night-out in a month,"" says the NCW letter. Women's group Pinjra Tod, which campaings against gender biases and discrimination in student residences, had studied the prospectus of the new hostel for women at Hindu College. They alleged that the rules -- not applicable, they say, to the men's hostel on the same campus -- will turn the hostel into a ""prison"" for the women residents. College authorities, however, countered saying that the rules were framed following those of other women's hostels in Delhi University and that their ""accountability is to the parents."""
Unicef bats for better health reporting in India,http://timesofindia.indiatimes.com/home/education/news/Unicef-bats-for-better-health-reporting-in-India/articleshow/51993866.cms,"NEW DELHI: To sensitize media students with public health reporting skills, Unicef India, in partnership with Oxford University, held a three-month long awareness and skill development programme in Delhi for the first time in India.Forty students of premier media institute Indian Institute of Mass Communication (IIMC) finished the course here, currently offered to public health professionals in Britain.On the importance of the programme, Sunil Arora, secretary, ministry of information and broadcasting said: ""... it would have a visionary impact on reportage leading to more evidence-based coverage of crucial subjects such as public health and related development issues.""Louis-Georges Arsenault, Unicef's country representative said: ""Our consultations with media and journalism schools across the country gave us key insights on the need to make a valuable yet simple course which enables a scientific and evidence-based approach to reporting public health issues, especially those concerning child survival.""The IIMC customised and piloted the course at its campus in Delhi, over a period of three months."
Improperly printed question papers irk aspirants of UPTU entrance exam,http://timesofindia.indiatimes.com/home/education/news/Improperly-printed-question-papers-irk-aspirants-of-UPTU-entrance-exam/articleshow/51864971.cms,"VARANASI: Distribution of questions papers full of errors in the UP Technical University's entrance examination for BTec course has put the future of more than 20% aspirants at stake.Over 20% aspirants out of 18290 appeared in this exam at 33 centers of Varanasi, Ghazipur and Jaunpur districts got `AA' series papers in which initial four pages were blank while many questions were reprinted on different pages. In-charge of Varanasi Nodal center admitted that candidates, who got AA series papers, had been given Xerox copies of complete set after getting instructions from UPTU.The issue of distribution of question papers with errors came to light when the aspirants came out of their examination centers on Sunday afternoon and reported the matter to their parents. When contacted the principal of Harishchandra PG College Dr Sohan Lal Yadav, revealed, ""Aspirants got AA series question papers started complaining after few minutes of distribution of papers that initial four pages are blank while there was repetition of questions on other pages.""Before the center in-charges could report the matter the nodal center had already taken note of this error. The nodal officer (Varanasi) JB Srivastava informed, ""On getting instruction from UPTU we asked all the center in-charges to arrange Xerox copies of the complete set of AA series question papers and distribute it among the aspirants. The aspirants were also directed not to attempt repeated questions."" The nodal center Varanasi covered 33 centers of Varanasi, Ghazipur and Jaunpur districts of this examination.However, the nodal center and center in-charges took long time to initiate corrective measures due to which the aspirants could be found complaining that they could not get sufficient time attempt all the questions given in corrected version. The officials including Yadav claimed that such aspirants were given 10 minutes as extra time for attempting those questions."
Centre plans to launch Bal Sansads across India,http://timesofindia.indiatimes.com/home/education/news/Centre-plans-to-launch-Bal-Sansads-across-India/articleshow/51935687.cms,NEW DELHI: The ministry of human resource development is preparing a massive plan to launch Bal Sansad or children's parliament across schools in India.
Gujarat govt gives universities list of topics for PhD theses,http://timesofindia.indiatimes.com/home/education/news/Gujarat-govt-gives-universities-list-of-topics-for-PhD-theses/articleshow/51986511.cms,"AHMEDABAD: Students enrolling for a PhD in Gujarat's universities might as well be researchers on the ground for the state bureaucracy. In a first, the state government has dictated a list of 82 topics for doctoral theses which include various welfare schemes and programmes of the state and central governments.The government has directed that each university should ensure that doctoral students opt for at least five subjects from this list. These include Prime Minister Narendra Modi's pet project 'Swachh Bharat Abhiyan', and Gujarat's model schemes like Kanya Kelavani, Gunotsav and MA Yojana. Among the topics imposed on the students are: 'Comparative study of Sardar Patel Awas Yojna and Indira Awas Yojana'; 'Education of minorities — A critical study'; 'Gujarat: Good governance for growth, scientific management and development — A critical study of existing pattern and future course —A policy suggestions (sic)'; 'Mutual cooperation among states' action plans and comparative analysis of strategies for development — A Gujarat Model'; and 'Comprehensive analysis of growth of water in seven reservoirs of Saurashtra through SAUNI Yojana'.Many educationists have sharply criticised the move, alleging that the state government wants students to do the work of government servants who are responsible for implementation and review of schemes.But A U Patel, former vice-chancellor (VC) of Gujarat University (GU) and adviser to knowledge consortium of Gujarat, which is tasked with providing ideas for achieving excellence in education, educational management, and framing policies for education, said students pursuing PhDs would review the existing policies of Gujarat government so that loopholes in a particular scheme or programme could be identified.Patel said the research would have a positive effect on these schemes and programmes. Gujarat University VC M N Patel said there was a trend to select subjects for thesis research that were not relevant. ""With this initiative, there would be some relevant hypothesis available for PhD theses,"" Patel added.Rajesh Patel, a student pursuing his PhD, said the government cannot impose subjects for thesie on students. ""If they are so keen to get accurate research and want to save babus the labour, they should have given this task to some agency,"" he said."
School asked to remove negative remark from certificate,http://timesofindia.indiatimes.com/home/education/news/School-asked-to-remove-negative-remark-from-certificate/articleshow/51953469.cms,"Mumbai: The Maharashtra State Commission for Protection of Child Rights asked a Chembur school to issue an appropriate school leaving certificate instead of the one issued earlier with a negative remark.The Commission on Friday, while hearing the case of the 16-year-old child of Ryan International School, Chembur, asked the authorities to remove the remark of 'problematic child' which was mentioned as the reason for leaving the school. Secretary of the commission, A N Tripathi said, ""It was inappropriate on the school's part to write such a remark. The school has agreed to it and is going to issue a new school leaving certificate for the child."" The commission also gave time to the school to respond to the remaining complaints ot the parent until the next hearing. The parents have been fighting the case in the commission since a corporal punishment incident in October 2015.The parents have requested the commission to recommend police investigation in harassment case that their son was subjected to in the school. ""We will move the school tribunal and also go for a private complaint against the school after the commission's judgement,"" said the father. The boy already has secured admission in an Airoli school."
Mock Model UN,http://timesofindia.indiatimes.com/home/education/news/Mock-Model-UN/articleshow/51972804.cms,"In a bid to secure a permanent seat in the United Nations Se curity Council (UNSC) for India, a non-political network of 16to 24-year-old students recently organised a peace march in Mumbai.The network, Indian International MUN (IIMUN), invited over 65,000 residents to participate in the march. Minister of state with independent charge for power, coal, and new and renewable energy Piyush Goel was present at the event. The march led to the inauguration of a youth conference that aimed to create awareness about the importance of securing a permanent place in the UNSC.Over 10,000 people signed a petition regarding the seat which the Indian government is expected to pass on to the UN.Over 7,500 students of class VIII to X from over 150 schools across India participated in the conference. Elaborating on the importance of the conference and the subsequent need for India to become a part of the UNSC, Rishabh Shah, founder, IIMUN said, ""Though over 5,000 Indian soldiers have been serving in the UN in its peace-keeping force, we are still unable to secure our borders. It is thus important for the country to secure a permanent seat at the UNSC.""Elaborating on how they plan to pitch their demand to the UNSC, Shah explained, ""A majority of India's population consists of the youth. And hence, we need to educate young minds on local, national and international issues.We are scheduled to host such conferences across 108 cities in India to garner more student petitions and support."" The organisation has also scheduled a model conference in the premises of the UN headquarters, New York, on August 15 this year. Over 400 Indian students are expected to participate in the conference."
CBSE asks schools to keep student bags light,http://timesofindia.indiatimes.com/home/education/news/CBSE-asks-schools-to-keep-student-bags-light/articleshow/51911361.cms,"NEW DELHI: Aiming to keep bags of school children light, CBSE has suggested that teachers should discourage senior students from carrying heavy reference books while schools may continue to keep books of kids up to class II in the school.In a notification issued by it, CBSE has come up with various recommendations, including the suggestion that school heads and teachers should ensure that senior students bring books according to the time table, and discourage them from carrying heavy 'reference' books or other such materials to school.It has also said it should be ensured that the school curriculum supports more activity-based, ICT-supported learning for all the main subjects in all classes, as far as possible.Homework is to be 'staggered' to prevent overload and academic co-ordinators or supervisors may monitor this, is another suggestion offered by CBSE.Schools have also been asked to explore the possibility of block scheduling of subject classes in the class time table.Co-curricular activities should be conducted every day, and scheduled in the time table accordingly, to ensure the balance of bag weight throughout the academic session, the CBSE has said.School heads should counsel parents and teachers about developmental issues caused by children carrying heavy bags to school, according to it.Among other suggestions is restriction of number of textbooks to the prescribed norms [NCERT], particularly at the primary and upper primary levels.It has also been recommended that books should not be covered with non-biodegradable plastic sheet.Another suggestion is that schools may continue the practice of maintaining and keeping books of students up to class II in the school.Schools may provide racks with locks in all classrooms, where reference books, sports equipment, uniforms can be safely stored without needing to be carried to school, is another suggestion.Setting up of class libraries and asking students to carry well-designed backpacks correctly, to promote good posture, are among other recommendations."
Web counselling for PG medical seats from April 23,http://timesofindia.indiatimes.com/home/education/news/Web-counselling-for-PG-medical-seats-from-April-23/articleshow/51866845.cms,"VIJAYAWADA: Dr NTR University of Health Sciences (NTRUHS) will conduct online web counselling for admissions into PG (degree and diploma) courses in Andhra Pradesh and Telangana States after the certificate verification of eligible candidates from April 22 to 24 and April 24 to 26 respectively, said university registrar G Anuradha.Candidates can get their certificates verified at helpline centres at NTR UHS in Vijayawada, AU School of Distance Education in Visakhapatnam, SV University campus in Tirupati, JNTU campus in Hyderabad for AP students. For Telangana students, university officials arranged verification centres in JNTU, Hyderabad and Warangal (Kakatiya University campus).The registrar also said candidates can exercise their options for the courses from April 23 to 26 in the case of AP colleges and from April 25 to 28 for Telangana colleges. The candidates will be intimated through SMS on April 27 for AP candidates and April 29 for Telangana candidates on the allotment of seats. ""Selected candidates have to join the colleges allotted to them by May 2,"" Anuradha said.At a recent press meet in Visakhapatnam, university's vice-chancellor T Ravi Raju said 2,587 PG seats are available in the government and private medical colleges in AP and Telangana out of which 1,905 are in the convenor's quota and 682 in private medical colleges.""In the convenor's quota, the number of seats for in-service candidates is 699 and the rest are in non-service category. Admissions into Siddhartha Medical College in Vijayawada would be done on state-wide basis and the 61 seats will be distributed in 42:36:22 ratio among the AU, OU and SVU areas,"" he told.The number of seats distributed among the AU, OU and SVU areas is 941, 1114 and 475 respectively.To participate in the web counselling and details, candidates can visit university's website http://ntruhs.ap.nic.in, http://appgmed.apsche.ac.in for AP students and http://tspgmed.apsche.ac.in for Telangana students, the registrar said."
Highlight awareness among students about negative impact of tobacco use: CBSE,http://timesofindia.indiatimes.com/home/education/news/Highlight-awareness-among-students-about-negative-impact-of-tobacco-use-CBSE/articleshow/51928381.cms,"MEERUT: In the backdrop of the approaching 'World No Tobacco Day', Central Board of Secondary Education (CBSE) has instructed all the schools affiliated to it to highlight and raise awareness among their students, staff and community about the negative impact of tobacco use. In continuation of the awareness programmes, the schools have been instructed to conduct poster making, essay writing and powerpoint presentation making competitions.""On World No Tobacco Day, May 31, 2016, WHO and the Secretariat of the WHO Framework Convention on Tobacco Control are calling countries to get ready for plain (standardized) packaging of tobacco products. The CBSE is committed to supporting all initiatives by schools, which have the major responsibility to highlight and raise awareness among their students, staff and the community, about the negative impact of tobacco use,"" read the order issued by Sugandh Sharma, additional director (research and innovation), CBSE.The circular also directed all schools to ensure that Section 6 of Cigarettes and Other Tobacco Products Act (COTPA) 2003, which prohibits the sale of tobacco products in an area within radius of 100 yards of any educational institution, is effectively enforced through a display board put up outside the institution.""Effective awareness-raising is possible through the conduct of various competitions, where students apply their knowledge, observation and creativity, through a variety of media, on the spot. These will go a long way in eradicating the menace of tobacco use among students, staff and the communities,"" read the circular issued by Sharma.For the events like poster making, powerpoint presentation, essay writing the theme been selected is the negative impact of tobacco."
Our courses are same in quality as offline courses: Zvi Galil,http://timesofindia.indiatimes.com/home/education/news/Our-courses-are-same-in-quality-as-offline-courses-Zvi-Galil/articleshow/51823505.cms,"Computer science graduates are in high demand and this demand is only set to grow in the United States and elsewhere, Zvi Galil, dean of College of Computing at Georgia Institute of Technology tells ET in an interview. Bennett University and Georgia Institute of Technology are in discussions to facilitate delivery of the US university's online MS in Computer Science (OMS CS) program to greater numbers of Indian students. Under a proposed agreement, Bennett would provide local, on-the-ground testing and academic support for the program, which has grown from inception to thousands of enrolled students in just two years.What is this course and how will it be different from other online courses? Online courses have existed since the advent of the Internet the 1990s, however, Georgia Tech's program is the first to offer an advanced degree from a top US university for a fraction of the typical cost. Many on-campus students at Georgia Tech pay nearly $45,000 for the same degree, while the total cost of OMS CS is under $7,000. OMS CS is pedagogically different from regular distance-learning courses, where classes typically are simply recorded and uploaded for student viewing. In the Georgia Tech program, courses more resemble highly produced movies, with quizzes and other assessments offered at close intervals throughout the lessons. The program produced its first graduates in December 2015, and those students received diplomas identical to their on-campus counterparts.How many students are you looking to have from India?OMS CS launched in 2014 with 380 students, and it has quickly grown to more than 3,350 students from all over the world. Of these, India's makes up for nearly 10 percent, which could easily grow to 20 to 30 percent in the coming years.What are the hot jobs in this space? Computers are everywhere; even engineers need computers. Therefore, there is a huge requirement of jobs in the United States for computer science graduates. The number of jobs in computer science are far greater than the number graduates available which is the reverse trend from engineering jobs. Similarly, in social science, there are a huge number of graduates but not enough jobs. I believe this is also the trend in India. It's not coding jobs but also systems engineers; software engineers; jobs in machine learning and data analytics are popular. Data analytics around machine learning, which is a very difficult field, also has a lot of jobs."
Varied paths,http://timesofindia.indiatimes.com/home/education/news/Varied-paths/articleshow/51972792.cms,"Humanities and social sciences have emerged as a diverse stream leading to wide-ranging careersThe humanities or social sci ences primarily include sub jects such as literature, sociology, psychology, political science, history, as well as other fields like journalism, media studies and communications, social work and gender studies. Today, being an arts student is not like what it was a decade ago. ""Humanities offer a plethora of career options in publishing houses, the media, content editing, advertising, NGOs, as well as in research work and the film industry. The social sciences offer varied perspectives and opportunities to hone one's skills,"" says Kavya Benny, a student of English (honours) at St Stephen's College, Delhi.""Publishing in academicgeneral publishing firms is, of course, a popular avenue. Students pursuing an MA in subjects such as English, economics, political science or communication studies, go into MNCs, HR, training and R&D;, as well as content and technical writing. Some pursue an MBA later. Others opt for language training for specific professions at various levels. With the possibility of freelance and consultation work, there is no need now for humanities students to become only teachers, unless one wants to,"" says Anna Kurian, associate professor, Department of English, University of Hyderabad.A changing trendApart from traditional careers, like teaching or the civil services, students are opting for careers such as corporate law, jobs with banks and other financial institutions, hotel and tourism services, etc. ""The wider scope of jobs, which have expanded or emerged in these areas, has given humanities students an edge in varied professions,"" says Pranab Kumar Das, associate professor of economics, Centre for Studies in Social Sciences, Kolkata. ""The services sector -particularly banking, insurance, tourism and hotels and hospitality -has grown the fastest in recent times. The computer software industry, too, promises good job prospects.There is scope for jobs in marketing and other services that humanities students can look at,"" he adds.Recent trends show that career prospects after an arts degree de pend on the type of course completed, the most common being English, economics, comparative literature, international relations, and marketing communications, etc.Here's a look at varied options:Media (print and broadcast): It is still seen as a viable career and the percentage of students looking at media studies and journalism has not decreased. The option lies not just in newspapers but also in digital media.Students with a degree in media studies, journalism and communication can look at joining media houses as trainees or directly as copy editors or reporters. With time and experience, they can rise up the ranks.Public relations: This is a growing field, which requires strong reading, writing and interpersonal skills. This, when combined with an inherent understanding of the client, leads to the creation of a public image.Corporate houses hiring PR professionals range from companies deal ing with hardcore technical aspects such as power and steel, to real estate, healthcare, communications, as well as technology-specific companies such as Google.Event management: One can hold a degree in any field of the humanities or social sciences. However, with good knowledge of how to plan and organise an event, it can be easy to make people and companies happy. A diploma is not essential as it is the people skills as well as logistics that need to be perfect. There are many employment opportunities in event management companies, which work for corporates across sectors.Interpreter andor translator: If you have learnt a second language, you can become an interpreter or a translator. ""These professionals translate a foreign language into English (or maybe an Indian language) or vice versa. Interpreters specialise in spoken or signed language, while translators work primarily with written material,"" says an official of Goethe Institute in Kolkata. Translatorsinterpreters are in demand in government agencies, universities, MNCs, chambers of commerce, firms con ducting market surveys, the film industry, and of course, medical transcription, among other ar eas. Chinese, Japanese, Arabic, German and Russian are the sought-after languages.Advertising industry: Some humanities majors such as English and regional languages, as well as comparative literature, are wellsuited for creative work in the ad industry. From the same industry, some take to advertising sales positions that require excellent communication skills and the prowess to persuade.Contenttechnical writing: The subject matter may seem a little dry to some -without the thrill or creativity of producing news or features -but the work helps one to hone their writing abilities. Though purely technical, the content is important and the final product one makes of it. The IT sector is the main employer. Often, logistics companies, too, engage content writers.Counselling: An undergraduate arts degree is the starting point for somebody who wants to be a counsellor. Most counselling positions, however, require completion of a Master's degree in psychology.Jobs are in organisations including schools, hospitals, clinics, industrial firms, corporate offices, etc.Museums (workercurator): With some experience and a Master's degree in museum studies as well as education, you can work your way up to become a curator and manage the museum's collections and activities.Human resources: It's all about dealing with people and understanding their needs and problems.HR specialists are integral to the interviewing and hiring process. Humanities graduates can pursue a management degree in HR to work in this field.Psephology: Arts graduates, mainly in political science, international relations, economics and history, can look for employment in research organisations, TV channels, newspapers, market research and parliament, etc, using their expertise in analysing election trends.LinguisticsA linguist is an expert in language.Linguists are concerned with language variation according to social settings (socio-linguistics), geographical regions (dialectology), time periods (historical linguistics), relationship between language and mind (psycholinguistics) and many such topics. They work in government, academia (educational institutions), publishing, the media, computer languages, voice analysis research, etc. In recent years, there has been a surge in the demand for these professionals in various industries. This is due to developments in artificial intelligence, communication sciences, and computer applications in natural language processing and understanding, information sciences and other high-technology activities. There are also developing fields in bilingualism, literacy, linguistic problems of ethnic minorities, and other topics in applied linguistics"
Rejig teacher education body: Panel report,http://timesofindia.indiatimes.com/home/education/news/Rejig-teacher-education-body-Panel-report/articleshow/51961466.cms,"New Delhi : A high-level committee has recommended overhaul of National Council of Teacher Education (NCTE) and setting up of at least two teacher education universities in each state, besides bringing down the number of programmes for them to three. The committee's report has recommended National-level Entrance Examination for Teacher Education (NEETE), to be conducted by NCTE, for admission to teacher education programmes. It is suggested that only candidates with more than 50% marks be considered for admission. The report said top ranking 2,000 candidates should be given a stipend of Rs 5,000 per month by the central government. Teacher Eligibility Test (TET) conducted by CBSE, the report says, should be enlarged to include Secondary Teacher Eligibility Test (STET). ""None of the other regulatory bodies in the country is in such a pathetic condition,"" the report said.The committee, headed by former NCTE chairperson Mohd Akhtar Siddiqui, has also recommended that regional committees (RCs) be disbanded and converted into Teacher Education Resources Centres (TERCs). Though this report has been silent, previous reports by the HRD ministry have found the RCs to be a hotbed of corruption.Pointing out that some of the regulations of 2014 are neither pragmatic nor operationally feasible, the committee said considering the paucity of people with Ph D in education, it is not wise to insist on having professors in the faculty. The panel has also said that nomenclatures of teacher education programmes be reduced to three, namely Diploma in Education (D Ed), Bachelor of Education (B Ed) and Master of Education (M.Ed).  Several specific branches opted by students can be given in parentheses. The report also pointed out that a two-year M Ed course is being resisted.  Therefore, viable option would be to have two-year B Ed and one year M Ed with elongated academic year of 230 working days."
"Mission admission: Words count, breaking the language barrier",http://timesofindia.indiatimes.com/home/education/news/Mission-admission-Words-count-breaking-the-language-barrier/articleshow/51876877.cms,"It's that time of the year again, when students have to make choices that will define their careers. To have many choices is wonderful but when the options are many, and all appear compelling, making an informed decision is a challenge. TOI's 'Mission Admission' guides students through the season. Today's focus: Foreign LanguagesBonjour, Hola or Ciao, the words of a foreign language never cease to amuse us. From comics to films, fairy tales to signboards, we have always picked up a few words of a different tongue. And the tiny vocabulary has been helpful during our vacations abroad and our interactions with exchange students. But knowing a foreign language can also land you a job in a multinational company (MNC) or an embassy. While French and German have seen many takers over the years, experts say East Asian languages like Chinese, Japanese and Korean are fast catching up as international firms set up base in India. ""The demand for East Asian languages has grown with automobile companies like Hyundai, entering the market,"" says Nandini Menon, manager, teaching and information, InKo Centre.With Manga comics, graphic novels, K-pop and K-drama making their way to bookshelves and television screens, youngsters these days are keen on learning Korean and Japanese too. Learning these pictorial scripts might be tedious but their novelty keeps students engaged.One is often in a dilemma on which language to learn. French, German and Spanish have been all-time favourites as they pave the way for an education in Europe. And with more Indian companies having European clients, the demand is only growing. ""Before applying for a course, students usually understand the relationship India shares with that particular country, which eventually decides the job and educational possibilities,"" says Neerja Samajdar, associate professor, Centre for Korean Studies (SLL &CS;), JNU. ""After the European languages, the Asian dialects are the most popular courses among applicants."" While languages like Arabic are also offered in most universities, experts say that they are usually popular among students who are familiar with a similar tongue like Urdu.Knowing a foreign language can open doors to otherwise inaccessible avenues. For consulting professional Swanamukhi, learning French is making a huge difference. ""Since my job involves assisting foreign companies, I was dealing with many French clients,"" says Swarnamukhi. ""Initially, I didn't know the language but after I started learning it, I am able to interact with them. It has also helped in networking.""A plethora of career options have mushroomed over the years in the industry. Apart from MNCs, culture and tourism sectors have always harboured a demand for foreign language professionals. ""Translation and interpretation jobs are the most sought after in agencies and corporates. Freelancing is a lucrative option but the uncertainty of assignments can make it risky,"" says Akhila Phadnis, freelance French translator.Being known as the medical hub of the world, India has many foreign patients visiting the country for treatment. And many translation agencies act as bridges between the expat community and doctors. ""For instance, some firms specialise in translating medical prescriptions and legal documents for Japanese families settled here,"" says Chellappa Sriram, vice president, ABK AOTS DOSOKAI, a city-based Japanese training centre.International summits and meets organised by institutions like the United Nations and European Union serve as ideal career lauchpads for language experts."
Innovations at work,http://timesofindia.indiatimes.com/home/education/news/Innovations-at-work/articleshow/51972813.cms,"By Charu NarulaStudents display projects such as a system to print Braille books and nanomaterials that can remove effluentsIIT-Delhi organised an open house where stu dents displayed projects that could be used to provide solutions such as a reader for the visually challenged; a system to print cheap Braille books; and nanomaterials that can remove effluents. Other projects included ways to treat waste.The Braille books can help the visually challenged understand diagrams, maps and shapes in textbooks.The textbooks include tactile graphics which are supposed to provide access to non-visual representations of diagrams and figures in subjects such as maths, sci ence, economic and geography, which have been a challenge for persons with visual impairment. The model has been developed by Centre of Excellence in Tactile Graphics (Co ETG), set up to em power persons with visual im pairment by pro viding such diagrams in high-quality tactile form at a low cost. With a team of designers, engineers and technicians have created diagrams which would be available for Rs 15 per sheet.""The class IX Braille study material with tactile diagrams in six volumes has been produced by the centre and is being tested in schools,"" informed M Balakrishnan, professor, department of computer sci ence and engineering.There was is a need for such projects as almost 50% of the physically challenged in India are visually challenged, said Balakrishnan, who is in charge of several projects related to the visually challenged, including the Braille display.Tactile graphics are images that consist of raised lines and textures produced using embossing, thermoforming or other technologies on a physical medium like PVC sheets or Braille paper so that people with visual impairment could perceive images by touching. Tactile graphics could be produced in many ways, but embossing, thermoforming and swell paperbased options are the most popular, said Balakrishnan.Embossing for tactile graphics involves using a special Braille printer to emboss a diagram on normal Braille paper.Others showcased bamboo structures as a sustainable alternative to cementand-steel columns.The projects were aimed at solving problems of the masses. V Ramgopal Rao, institute director, said, ""The exhibition provides an opportunity for the public to see our students' work.""The institute has been organising open houses for 12 years. Some projects make it beyond the prototype stage and become products. Professors said they were trying to involve more students in research projects."
JNU to boycott Lyngdoh panel recommendations for student union polls,http://timesofindia.indiatimes.com/home/education/news/JNU-to-boycott-Lyngdoh-panel-recommendations-for-student-union-polls/articleshow/51813255.cms,"NEW DELHI: Gearing up for another standoff, JNU students have passed a resolution that the university student union polls will not be conducted as per the Lyngdoh committee recommendations but the varsity Constitution will be followed.""A resolution was passed in the General Body meeting last night that JNU student union polls will not be conducted as per the Lyngdoh committee recommendations but the JNU Constitution will be followed,"" JNUSU Vice President Shehla Rashid Shora said.""The Lyngdoh panel mandate has various arbitrary clauses which we have always been opposed to. However, now we have decided to boycott it and hold our polls as per the university constitution,"" she addedAfter remaining suspended for 4 years over non-compliance of Lyngdoh committee recommendations which were implemented with a view to keep money and muscle power away from campus elections, JNU had revived the election process in 2012.The committee headed by former Chief Election Commissioner J M Lyngdoh had in 2005 recommended a cap of Rs 5,000 on election expenses per candidate besides formulating other rules and regulations for cleaning up campus politics. In 2006, the Supreme Court had directed that these recommendations be implemented.After a four-year long legal battle, JNU students had agreed to a five-point relaxation to them from the recommendations and went ahead with the polls.However, now the students have decided to boycott the Lyngdoh committee recommendations and go by the JNU constitution.Students are the sole authority for conduct of the student union elections and the university administration has no role in the entire process."
