Heading,Link,Summary
Mars facing seasonal dust storms: Nasa,http://timesofindia.indiatimes.com/home/science/Mars-facing-seasonal-dust-storms-Nasa/articleshow/52728711.cms,NEW YORK: Nasa's Mars Orbiters have for the first time revealed a seasonal dust storm pattern on the Red Planet—paving the way to improve the scientists' ability to predict the potentially hazardous phenomena for future robotic and human missions to the planet.
Prolonged repetitive manual work ups rheumatoid arthritis risk,http://timesofindia.indiatimes.com/home/science/Prolonged-repetitive-manual-work-ups-rheumatoid-arthritis-risk/articleshow/52701037.cms,"LONDON: Prolonged repetitive manual work that includes lifting heavy objects or bending increases the risk of developing rheumatoid arthritis, a new study has found.Although work-related physical activity over many years is known to cause many cases of osteoarthritis (OA) in selected joints, this is the first study to show a link between physical workload and rheumatoid arthritis (RA).To examine whether physical workload is a possible risk factor for RA, information on different types of self-reported exposure was analysed from a population of 3,680 RA patients and 5,935 matched controls.To study whether some people are more susceptible than others, the risk was compared in subjects with and without a specific genotype (HLA-DRB1), and an analysis was performed in relation to the presence/absence of ACPA (anti-citrullinated protein antibodies) among RA patients.""We found that some types of physical workload increased the odds of developing RA more than others,"" said Pingling Zeng from the Karolinska Institute in Sweden.""There also appeared to be a significant interaction between genetic makeup, in terms of HLA-DRB1 genes, and the risk of ACPA-positive RA from specific types of physical workload,"" Zeng said.The estimated odds ratio of developing RA in exposed vs unexposed subjects was greater than or equal to 1.5, with several repetitive types of manual work that would be common, for example, in the building trade: exposure to repeated vibration (1.5), carrying or lifting weights greater than 10kg (1.5), bending/turning (1.6), and working with hands either below knee level (1.7), or above shoulder level (1.8).""These new insights into the cause of RA may hopefully lead to effective strategies to prevent the development of RA, particularly in those RA patients with a susceptible genotype,"" Zeng said."
Unexpected number of ‘hot Jupiters’ found in star cluster,http://timesofindia.indiatimes.com/home/science/Unexpected-number-of-hot-Jupiters-found-in-star-cluster/articleshow/52836701.cms,"LONDON: Astronomers have found that there are far more planets of the ""hot Jupiter"" type than expected in a cluster of stars called Messier 67, a finding that may help better understand planet formation."
Asteroid that killed dinosaurs almost wiped out mammal species,http://timesofindia.indiatimes.com/home/science/Asteroid-that-killed-dinosaurs-almost-wiped-out-mammal-species/articleshow/52829039.cms,"LONDON: The same asteroid that killed the dinosaurs in the Cretaceous period 66 million years ago also wiped out over 90 per cent of mammal species, a significantly bigger number than previously believed, new research has found.Following the asteroid hit, most of the plants and animals would have died, so the survivors probably fed on insects eating dead plants and animals.With so little food, only small species survived. The biggest animals to survive on land would have been no larger than a cat, the study said.For the study, the researchers reviewed all mammal species known from the end of the Cretaceous period in North America.Their results showed that over 93 per cent of them became extinct across the Cretaceous-Paleogene (K-Pg) boundary, but that they also recovered far more quickly than previously thought.The scientists analysed the published fossil record from western North America from two million years before the Cretaceous-Paleogene boundary, until 300,000 years after the asteroid hit.They compared species diversity before and after this extinction event to estimate the severity of the event and to gauge how quickly the mammals recovered.""The species that are most vulnerable to extinction are the rare ones, and because they are rare, their fossils are less likely to be found. The species that tend to survive are more common, so we tend to find them,"" said Nick Longrich, one of the researchers from Milner Centre for Evolution in University of Bath in England. ""The fossil record is biased in favour of the species that survived. As bad as things looked before, including more data shows the extinction was more severe than previously believed.""The researchers said this explains why the severity of the extinction event was previously underestimated.The study was published in the Journal of Evolutionary Biology."
Solar Dome project nominated for display in international expo,http://timesofindia.indiatimes.com/home/science/Solar-Dome-project-nominated-for-display-in-international-expo/articleshow/52728108.cms,"KOLKATA: In a unique recognition, scientist and solar power expert Santi Pada Gon Chaudhuri's solar dome project has been nominated for display in the Astana Expo 2017 that will be held in Kazakhstan.Prime Minister Narendra Modi has announced India's participation in 'Expo 2017 Astana' during his visit to Kazakhstan. The Indian Trade Promotion Organisation and MNRE and other departments are setting up the National Pavilion at the Astana Expo 2017, Kazakhstan that will focus on 'Future Energy' from June 10 to September 10, 2017 where the solar dome project will be on display. The main Theme of the Expo is to showcase cutting edge technologies.""This is a wonderful news for us. A product developed by me has been selected for display in the Indian pavilion in the International Exhibition at Kazakhstan. The subtitle for the Exhibition is 'Reducing Co2 emission'. So far micro solar dome has been installed in cities like Kolkata, Delhi, Mumbai and Guwahati. Some micro solar domes have also been installed in the tribal areas of Tripura,"" Gon Chaudhuri said."
25-year-old goes 555 days without a heart,http://timesofindia.indiatimes.com/home/science/25-year-old-goes-555-days-without-a-heart/articleshow/52714587.cms,"Without a heart to pump oxygenated blood around the body, you die pretty quickly. Transplants though, are hard to come by, which is why scientists are looking into using CRISPR to allow pigs to host human-like hearts. In the meantime, however, one 25-year-old man has proved that it's possible to live over a year while literally heartless.Stan Larkin went a massive 555 days wearing an 'artificial heart' backpack, which filled in after his ticker was removed while he awaited a transplant donor. Both he and his brother Dominique were diagnosed with familial cardiomyopathy as teenagers - a terrible condition where your heart can fail without warning. Both siblings were on the transplant list for years, and eventually had their hearts removed to make way for healthy donor ones. For the duration of the wait, both brothers were fitted with a 13.5 pound backpack that connects directly to the cardiovascular system and takes over where the heart leaves off.  Stan Larkin and his 'artificial heart' (Photo courtesy: Facebook)While implantable defibrillators and similar technology can assist with partial heart failure, this device - known as Syncardia - is designed to be used when both sides of the heart fail.While Dominique only needed the device for a couple of weeks, Stan was plugged into his 24 hours per day for 555 days, finally receiving a full transplant on May 9, 2016.Larkin stunned doctors by being able to continue playing basketball, despite having a backpack strapped to his back 24 hours a day. ""He really thrived on the device,"" said Jonathan Haft, of cardiac surgery at the University of Michigan, who carried out his surgery.  Stan Larkin playing basketball while having his backpack strapped to him. (Photo courtesy: Facebook)Stan now plans to take one step at a time - he's even staying off the basketball court for a little while. ""I'll probably run a few pick-up games, but not right away. I haven't taken a shot yet without the backpack hooked up. I just want to put the heart to use,"" he said.(via Daily Mirror)"
"Loneliness can affect your wisdom, study finds",http://timesofindia.indiatimes.com/home/science/Loneliness-can-affect-your-wisdom-study-finds/articleshow/52592794.cms,"TORONTO: Our level of wisdom varies dramatically according to the situations and is affected by factors like loneliness and togetherness, a new study has found."
Three International Space Station astronauts land in Kazakhstan,http://timesofindia.indiatimes.com/home/science/Three-International-Space-Station-astronauts-land-in-Kazakhstan/articleshow/52808384.cms,"MOSCOW: An International Space Station crew including an American, a Briton and a Russian has landed safely in the sun-drenched steppes of Kazakhstan.The Soyuz TMA-19M capsule carrying NASA's Tim Kopra, Tim Peake of the European Space Agency and the Russian agency Roscosmos' Yuri Malenchenko touched down as scheduled at 3:15 pm local time (0915 GMT) Saturday southeast of Zhezkazgan in Kazakhstan.The crew reported feeling fine as their ship slid off the orbit and headed down to Earth.The trio spent 186 days in space since their launch in December 2015. They have conducted hundreds of scientific experiments.NASA astronaut Jeff Williams along with Russians Oleg Skripochka and Alexey Ovchinin of Roscosmos will operate the station for three weeks until the arrival of three new crew members."
Scientists turn CO2 into stone to fight climate change,http://timesofindia.indiatimes.com/home/science/Scientists-turn-CO2-into-stone-to-fight-climate-change/articleshow/52705909.cms,"WASHINGTON: Scientists have turned carbon dioxide into stone in a matter of months by pumping it deep underground, offering a revolutionary new way of storing the greenhouse gas to tackle climate change."
Froggy style: The interesting story of Bombay night frog mating and its discovery,http://timesofindia.indiatimes.com/home/science/Froggy-style-The-interesting-story-of-Bombay-night-frog-mating-and-its-discovery/articleshow/52749058.cms,"NEW DELHI: Till now, scientists knew almost everything about the frogs. But the Bombay night frog — a species of frog endemic to the Western Ghats Biodiversity hotspot of India — kept them confused about its mating process. However, it has finally been revealed to all, thanks to the rare discovery by professor S D Biju and his team from Delhi University."
Astronomers spot black hole devouring cold gas cloud,http://timesofindia.indiatimes.com/home/science/Astronomers-spot-black-hole-devouring-cold-gas-cloud/articleshow/52667922.cms,"LONDON: Marking the first direct evidence to support the theory that black holes feed on clouds of cold gas, astronomers have detected billowy clouds of cold, clumpy gas streaming towards a supermassive black hole at speeds of up to 800,000 miles per hour and feeding into its bottomless well.  Using one of the most powerful telescopes in the world -- the Atacama Large Millimeter/submillimeter Array, or ALMA -- the team found that the feeding process was ""chaotic"" and ""clumpy"", as opposed to a smooth, simple and clean process that was previously hypothesised.  ""It was magical being able to see evidence of these clouds accreting onto the supermassive black hole,"" said one of the researchers Timothy Davis from School of Physics and Astronomy, Cardiff University in Britain.  ""At that very moment, nature gave us a clear view of this complicated process, allowing us to understand supermassive black holes in a way that has never been possible before,"" Davis noted.  The findings were detailed in the journal Nature.  ""The data has provided us with a snapshot of what is happening around the black hole at one precise time, so it's possible that the black hole has an ever bigger appetite and is devouring even more of these cold clouds of gas surrounding it,"" Davis said.  Previous models have suggested that the gradual growth of supermassive black holes -- a process known as accretion -- occurs when surrounding hot gas accumulates smoothly onto the black hole, much like a slow graze.  But the very first observations made by the international team of researchers suggest that in addition to this, supermassive black holes may occasionally quickly gobble up faster-moving cold gas as it comes nearby.  The research team used ALMA to observe a distant galaxy one billion light years away. The galaxy, called Abell 2597, spans some tens of thousands of light years across and is one of the brightest in the universe.  The team were interested in discerning how many stars were being born in the galaxy and therefore went about measuring cold gas - stars are formed when cold gas collapses.  To the team's surprise, they ended up discovering something quite unexpected at the centre of the galaxy around a supermassive black hole - the shadows of three very cold, clumpy gas clouds.  The three gas clouds were cast against bright jets of material spewing from the black hole, suggesting that these clouds were very close to being consumed by the black hole."
Massive giant planets found in star cluster,http://timesofindia.indiatimes.com/home/science/Massive-giant-planets-found-in-star-cluster/articleshow/52831568.cms,LONDON: Scientists have discovered unexpectedly high number of giant exoplanets in a cluster of stars called Messier 67 that is about the same age as the Sun -- indicating that our solar system might have arisen in a similarly dense environment.
Diabetes gene: Experts to study Indian groups,http://timesofindia.indiatimes.com/home/science/Diabetes-gene-Experts-to-study-Indian-groups/articleshow/52578915.cms,"CHENNAI: Say diabetes and the first things that come to mind are junk food, obesity and a sedentary lifestyle. But rule out all three and you could still be susceptible to the ailment. The reason is in your genes.In an effort to nail these genes, a group of Indian and US scientists have set out to study 20 families from four communities - the Chettiar, Reddy, Aggarwal and Sikh Khatri - to find the genes that cause Type-2 diabetes.Experts say the findings could help prevent or delay onset of diabetes in susceptible people. The team will make a database which will help them compare type 2 diabetes profiles not just within the subject communities but with groups across the world.Sri Ramachandra University in Chennai, Annamalai University in Chidambaram, BM Birla Science and Technology Centre, Jaipur, and Narayana Medical College and Hospital, Nellore, are the collaborating institutes in India. US-based geneticist John Blangero, who will be interacting with the Indian institutes, said they would survey 1,500 people.""We chose India as it is easier to study genes in large families, spanning different generations,"" said Blangero, of the South Texas Diabetes and Obesity Institute at University of Texas. He said doctors still largely link diabetes to obesity in the US but, in India, things are more complex.""A majority of those with type-2 diabetes have a lower than normal BMI, hinting at the role of genes as a contributing factor,"" he said. Blangero has also been studying the genes of 85 families in Mexico for the 25 years. He estimated genetic variation was the reason for at least 60% of those with type-2 diabetes. ""In most cases it is a combination of both - genetic and environmental factors,"" Blangero said.There are more than 65.1 million people with diabetes in India, with type-2 accounting for about 90% of all cases. In type-2, cells in the body don't respond to insulin, the hormone that helps convert glucose from food into energy. This results in glucose build-up in the bloodstream.Dr Solomon Paul, head of the department of human genetics at SRMU, said, ""We hope to open a window to studying this pandemic and come up with targeted drugs for its treatment,"" he said."
Nasa wants you to work on Mars,http://timesofindia.indiatimes.com/home/science/Nasa-wants-you-to-work-on-Mars/articleshow/52782255.cms,"HOUSTON: US space agency Nasa has just come out with a series of retro recruitment posters that advertise a series of potential positions it may one day need filled on Mars.First commissioned in 2009 for an exhibit at the Kennedy Space Center Visitor's Complex in Florida, the colourful posters feature 'advertisements' for teachers, surveyors and farmers, among a raft of other occupations.""Have you ever asked the question, what is out there? So have we!"" one poster caption reads. ""That curiosity leads us to explore new places like Mars and its moons, Phobos and Deimos. Just what lies beyond the next valley, canyon, crater or hill is something we want to discover with rovers and with humans one day too.""Another caption says: ""Night owls welcome! If you lived on Mars' moon Phobos, you'd have an office with a view, mining for resources with Mars in the night sky. Settlers below on Mars would see Phobos rise and set not once, but twice in one day!""Nasa has started using posters like these to help people imagine what a future in space may look like.Earlier this year, the agency released a set of prints promoting space tourism. They can all be downloaded for free from the Nasa website.However, it may be a while before all these people are actually needed. Nasa released its three-step 'Journey to Mars' plan to colonise the Red Planet in 2015, and does not envision having people living and working in colonies until 2030."
Einstein 2.0: Gravitational waves detected for a second time,http://timesofindia.indiatimes.com/home/science/Einstein-2-0-Gravitational-waves-detected-for-a-second-time/articleshow/52769498.cms,"CAPE CANAVERAL (USA): The ground-breaking detection of gravitational waves, ripples in space and time postulated by Albert Einstein 100 years ago, that was announced in February was no fluke. Scientists said on Wednesday that they have spotted them for a second time."
Not much research happening in medical institutions in India,http://timesofindia.indiatimes.com/home/science/Not-much-research-happening-in-medical-institutions-in-India/articleshow/52592744.cms,"MANGALURU: Out 579 medical colleges in the country, staff in 332 institutions have not written a single research paper between 2005-2014, said Dr M Gourie-Devi, former director/vice chancellor, NIMHANS and honorary advisor for neurology research, ICMR.Quoting a medical journal report she said the reason for not publishing any research paper is because of lot of clinical overload on faculty. She was speaking during ICTRIMS-2016, second meeting of the Indian Academy of Neurology sub-specialty on autoimmune disorders of the CNS and also decennial anniversary celebration of the centre for advanced neurological research, Kshema, Nitte University, on Saturday.She also expressed concern over having not enough neurological surgeons in the country despite having more and more patients across country. Dr Gourie also advised young generation to take up research work in the medical fields. ""While doing research follow ethics. In the past some of the Indians had embarrassing moment due to unethical practices.""N V Hegde, chancellor, Nitte University too stressed on research in medical field and regretted that benefits of research has reached only 10 crore people out 125 crore population. ""Today we must strive to ensure that such research reaches maximum number of people,"" he stressed."
Tiny asteroid becomes Earth's constant companion,http://timesofindia.indiatimes.com/home/science/Tiny-asteroid-becomes-Earths-constant-companion/articleshow/52791865.cms,WASHINGTON: Our Earth has got a small companion. NASA scientists have discovered a tiny asteroid in an orbit around the Sun that keeps it as a constant companion of Earth and will remain so for centuries to come.
Bee population up after last Ice Age: Study,http://timesofindia.indiatimes.com/home/science/Bee-population-up-after-last-Ice-Age-Study/articleshow/52537282.cms,"SYDNEY: Contrary to previous belief, the population size of a bee specie has increased dramatically during the global warming following the last Ice Age, finds a study."
ICRISAT breakthrough in groundnut DNA sequencing promises enhanced variants,http://timesofindia.indiatimes.com/home/science/ICRISAT-breakthrough-in-groundnut-DNA-sequencing-promises-enhanced-variants/articleshow/52534535.cms,"HYDERABAD: A scientific breakthrough in the DNA sequencing of the groundnut promises development of improved varieties with enhanced traits, such as increased pod and oil yield, drought and heat tolerance, as well as greater disease resistance."
"Watch out: Those aged 30-35 are likely to have BMI higher than 30, says study",http://timesofindia.indiatimes.com/home/science/Watch-out-Those-aged-30-35-are-likely-to-have-BMI-higher-than-30-says-study/articleshow/52478318.cms,"HYDERABAD: Those in their 30-35 age bracket, especially women, are more prone to be diagnosed as obese with a Body Mass Index (BMI) higher than 30 when compared to other age groups, finds a new study.The study - done by Trueweight, a weight loss company, involving a sample size of 17,000 of their clients visiting either their app or its 10 weight loss centres in Hyderabad and Bengaluru during 2014-16 -- found that BMI with 30 and more is a common trait found in 65.04% women followed by 34.96% men in 30-35 age group. In fact, not just obesity, it makes the 30-35 age group the most vulnerable section susceptible for a dozen odd lifestyle diseases linked to higher BMI like osteoarthritis, diabetes, hypertension, fatty liver, obstructive sleep apnea, coronary artery disease, pulmonary embolism, menstrual disorder, deep vein thrombosis and several others. ""The best way to avoid all these complications is to maintain a healthy BMI score i.e when it is between 18.5 to 24.9. Anything more or less than this score is sure to land one into problem,"" said Megha More, co-founder & COO, Trueweight. Defined as a measurement of person's overall body shape based on weight and height, a BMI below 18.5 is considered underweight, a score between 25 to 29.9 is considered overweight and if it is higher than 30, then one is categorised as obese. The two other age brackets found with BMI score higher than 30 in the study were those aged between 36-40 years (14%) and above 40 plus category (13%). Incidentally, in these two age groups too, women outnumbered men with 66.60% and 73.46% diagnosed as obese for the two age groups respectively. ""These age groups with higher BMI than 30 can land up with several medical complications but cartilage damage in knee leading to osteoarthritis is the most common risk that 50-60% of obese people are likely to develop,"" said Dr Praveen Mereddy, consultant joint replacement & arthoscopy surgeon, Care Hospital, Banjara Hills. He warned that even a five kilogram excess weight than what is normal for a person with a healthy BMI score for his weight and height, has potential to cause him or her knee pain. But the million dollar question is why is 30-35 age group more prone to develop a BMI score higher than 30, landing them into obesity? ""These group of people are in their productive life and to make a good living and earning, not just work more but even during irregular hours. Eating junk food when available, irregular food habits and often skip breakfast and meals,"" said Dr Tapas Mishra, Laproscopic, Bariatric and metabolic surgeon, Apollo Hospital, Hyderguda. While advising bariatric surgery for those with BMI higher than 35, Dr Tapas adds that those in 30-35 age aggravate their problem with inadequate sleep pattern, not finding enough time to exercise regularly and having endless cups of tea and coffee or party outside, adding more calories than what the body requires. So, what's the remedy?""More than physical activity, go for a healthy eating plan that is low in saturated fat, trans fat, cholesterol, sodium and added sugar. For this, one must read labels on food packages for added sugars like high-fructose corn syrup,"" Dr Zeenath Fatima, dietician, Continental Hospitals, while advising people to limit alcohol intake as well as it too adds calories.However, Suhasini Mudraganam, head nutritionist, Truweight, stresses on the important role that customised meal plans can play to solve the problem of unhealthy lifestyle.""A customised meal plan is prepared after evaluating a person's health so that they lose weight,"" she said."
How the body turns a toxin into nutrient,http://timesofindia.indiatimes.com/home/science/How-the-body-turns-a-toxin-into-nutrient/articleshow/52519713.cms,"NEW YORK: A pinch of poison is good for the body, at least if it is heme, and researchers, including one of Indian-origin, have now found how the body turns this toxin into a nutrient know for its role at the core of hemoglobin, the component of red blood cells responsible for transporting oxygen."
New device becoming boon for endocsopic treatment,http://timesofindia.indiatimes.com/home/science/New-device-becoming-boon-for-endocsopic-treatment/articleshow/52489516.cms,"COIMBATORE: A new device, recently acquired by a city hospital has come as a boon to the liver and gastro-pancrease patients, and helping endoscopic procedure."
Can two huge 'black holes' on Sun put us in trouble?,http://timesofindia.indiatimes.com/home/science/Can-two-huge-black-holes-on-Sun-put-us-in-trouble/articleshow/52515089.cms,"WASHINGTON: We imagine the Sun as a giant burning furnace that brings sunlight to us but NASA's Solar Dynamics Observatory (SDO) has spotted two huge holes on its surface called ""coronal holes""."
Scientists discover new class of potential pain relievers,http://timesofindia.indiatimes.com/home/science/Scientists-discover-new-class-of-potential-pain-relievers/articleshow/52537969.cms,NEW YORK: Researchers from Duke University have discovered a potential new class of small-molecule drugs that simultaneously block key targets in the treatment of pain.
Baby born in US to mom with Zika has birth defect,http://timesofindia.indiatimes.com/home/science/Baby-born-in-US-to-mom-with-Zika-has-birth-defect/articleshow/52539430.cms,"HACKENSACK: A baby born to a mother with the Zika virus at a New Jersey hospital appears to be affected by the disease, according to a doctor who helped lead the delivery team."
Sound-like bubbles whizzing around in DNA essential to life,http://timesofindia.indiatimes.com/home/science/Sound-like-bubbles-whizzing-around-in-DNA-essential-to-life/articleshow/52539817.cms,LONDON: A new research in the UK has detected sound-like bubbles in DNA that is essential to life and which will change the fundamental understanding of biochemical reactions inside a cell.
NASA successfully deploys space station's inflatable room,http://timesofindia.indiatimes.com/home/science/NASA-successfully-deploys-space-stations-inflatable-room/articleshow/52486913.cms,WASHINGTON: US space agency NASA successfully deployed the first experimental inflatable room attached to the International Space Station.
Comets may have sparked life on Earth: Study,http://timesofindia.indiatimes.com/home/science/Comets-may-have-sparked-life-on-Earth-Study/articleshow/52489055.cms,"GENEVA: Scientists have discovered key components of DNA and cell membranes including the simple amino acid glycine and phosphorus on a comet for the first time, suggesting that such cosmic bodies may have brought these crucial ingredients for life on Earth."
Space probe confirms chemicals of life in comet's halo,http://timesofindia.indiatimes.com/home/science/Space-probe-confirms-chemicals-of-life-in-comets-halo/articleshow/52476270.cms,BERLIN: Scientists have found further evidence supporting the theory that some of the building blocks for life may have come to Earth from outer space.
Nasa tries again to inflate spare room in space,http://timesofindia.indiatimes.com/home/science/Nasa-tries-again-to-inflate-spare-room-in-space/articleshow/52482630.cms,"WASHINGTON: Nasa tried again Saturday to inflate an add-on room at the International Space Station, after the first attempt ran into problems due to too much friction."
"1,200 light-years away, a planet may have active life",http://timesofindia.indiatimes.com/home/science/1200-light-years-away-a-planet-may-have-active-life/articleshow/52476289.cms,"WASHINGTON: A planet which is about 1,200 light-years from Earth and in all probabilities has surface liquid water is a good prospect for a habitable world, report researchers from University of California. Named Kepler-62f, the planet is situated in the direction of the constellation Lyra and is approximately 40 per cent larger than Earth."
New gene linked to Multiple Sclerosis discovered,http://timesofindia.indiatimes.com/home/science/New-gene-linked-to-Multiple-Sclerosis-discovered/articleshow/52488837.cms,LONDON: Researchers have discovered a gene involved in deregulation of certain immune cells in the neurological disease Multiple Sclerosis (MS).
Japanese scientists develop new tool to predict spread of Zika virus,http://timesofindia.indiatimes.com/home/science/Japanese-scientists-develop-new-tool-to-predict-spread-of-Zika-virus/articleshow/52518291.cms,"TOKYO: Japanese scientists have developed a new tool that can predict the risk of Zika virus importation and local transmission around the world.Countries that are well connected to/from Brazil have been at particularly high risk of importation, researchers said.However, subtropical and tropical countries with a history of dengue and other mosquito-borne diseases have the greatest risk of the virus spreading once it arrives in the country, they said.This means many nations in South and Central America, as well as the Caribbean, face the highest risk of infection and should take measures to prevent mosquito bites, researchers said.France, southern parts of China and the UAE also fall into this category having experienced previous outbreaks.""We have shown that the predicted risk of local transmission was frequently seen in tropical and subtropical countries with dengue or chikungunya epidemic experience, while the risk of importation was more scattered around the world,"" said Hiroshi Nishiura, a professor of hygiene at Hokkaido University.The Zika virus was first found in Uganda in 1947, and then detected in 39 countries around the world, including the US, India and Japan, researchers said.In early 2015, a Zika virus outbreak in Brazil was soon followed by a high number of microcephaly cases, in which babies are born with abnormally small heads.The link between the two is not definitively understood, but is strongly suspected. Since the Brazil outbreak, Zika virus has been detected in an additional 39 countries, including in Europe, the UK, South America and Asia.Many researchers are working to anticipate the virus's potential spread, especially given that it can be carried by lightly infected travellers and then passed onto others by mosquitoes.Global concern and attention are elevated with thousands of visitors set to attend the Olympics in Rio de Janeiro this summer.Nishiura and colleagues predicted the virus' potential of importation and local transmission by the end of this year using a survival analysis model, information about airline transportation networks, and transmission data for dengue and chikungunya viruses, which are also transmitted by the same mosquito species.They collected Zika data up to January 31 this year and they note that new cases were confirmed in more countries shortly thereafter.The study was published in the journal Peer J."
New incentives needed to develop antibiotics to fight superbugs,http://timesofindia.indiatimes.com/home/science/New-incentives-needed-to-develop-antibiotics-to-fight-superbugs/articleshow/52477080.cms,"Drugmakers are renewing efforts to develop medicines to fight emerging antibiotic-resistant bacteria, but creating new classes of drugs on the scale needed is unlikely to happen without new financial incentives to make the effort worth the investment, companies and industry experts said."
New drug to fight skin cancer developed,http://timesofindia.indiatimes.com/home/science/New-drug-to-fight-skin-cancer/articleshow/52504892.cms,"London, May 30 (PTI) Scientists have synthesised a new drug that they say can treat melanoma, a highly aggressive form of skin cancer. The drug, known as HA15, reduces the viability of melanoma cells without being toxic for normal cells."
Rare 'Einstein ring' discovered,http://timesofindia.indiatimes.com/home/science/Rare-Einstein-ring-discovered/articleshow/52540362.cms,"LONDON: An international team of astrophysicists has stumbled upon an unusual astronomical object -- an Einstein ring which is a distorted image of a very distant galaxy termed as ""the source."""
'Bionic' leaf that turns sunlight into liquid fuel,http://timesofindia.indiatimes.com/home/science/Bionic-leafFuel-from-sunlight-CO2/articleshow/52569947.cms,"NEW YORK: A team of scientists from Harvard University has created a unique ""bionic leaf"" that uses solar energy to split water molecules into oxygen and hydrogen, and hydrogen-eating bacteria to produce liquid fuels from CO2."
"People will be on Mars in 9 years, says SpaceX CEO",http://timesofindia.indiatimes.com/home/science/People-will-be-on-Mars-in-9-years-says-SpaceX-CEO/articleshow/52556651.cms,"RANCHOS PALOS VERDES, CALIF: SpaceX CEO Elon Musk says if things go according to plan people will be on Mars just nine years from now.  During an interview on Wednesday at the Code Conference in southern California, Musk said that ""we should be able to launch people in 2024, with arrival in 2025.''  Musk also says he plans to go to space himself in about four to five years, but only into orbit around Earth.  Musk also runs Tesla Motors, which has been at the forefront of self-driving car technology. He says he sees Apple as more of a competitor than Google in the autonomous vehicle market, but suggests they may be too late to compete with Tesla.  He believes Apple will go into volume production of the cars no sooner than 2020."
Painkillers may extend duration of chronic pain,http://timesofindia.indiatimes.com/home/science/Painkillers-may-extend-duration-of-chronic-pain/articleshow/52516034.cms,"NEW YORK: The short-term decision to take painkillers can have devastating consequences of making pain worse and longer lasting, warns new research."
Launching Aditya-L1 satellite for solar study underway- ISRO chairman,http://timesofindia.indiatimes.com/home/science/Launching-Aditya-L1-satellite-for-solar-study-underway-ISRO-chairman/articleshow/52471751.cms,"BELAGAVI: ISRO chairman Kiran Kumar revealed that the scientific mission of launching Aditya-L1 satellite for solar studies is underway. He was delivering keynote address at the 15th annual convocation of Visvesvaraya Technological University (VTU) at Jnana Sangama campus of the university here on Friday. The major scientific objectives of the mission are studying solar corona, achieving fundamental understanding of the physical processes that heat the solar corona, accelerating solar wind and producing coronal mass ejections. In order to get the best science from the sun, continuous viewing of the sun is preferred without any occultation/ eclipses and hence, Aditya- L1 satellite will be placed in the halo orbit around the Lagrangian point 1 (L1) of the sun-earth system, Kiran Kumar said. Governor Vajubhai Vala, acting vice-chancellor V Shridhar, registrar HN Jagannatha Reddy, registrar (evaluation) HG Shekharappa, syndicate members and members of executive council were present."
Isro to launch record 22 satellites in single mission in June,http://timesofindia.indiatimes.com/home/science/Isro-to-launch-record-22-satellites-in-single-mission-in-June/articleshow/52481212.cms,BENGALURU: Isro on Saturday said it will launch a record 22 satellites in a single mission in June.
New software turns webcams into eye-trackers,http://timesofindia.indiatimes.com/home/science/New-software-turns-webcams-into-eye-trackers/articleshow/52552048.cms,"WASHINGTON: Scientists have developed a software that turns computer webcams into eye-trackers, an advance that may help developers optimize content and make websites more user-friendly."
Can you tell who is hugging whom in this picture?,http://timesofindia.indiatimes.com/home/science/Can-you-tell-who-is-hugging-whom-in-this-picture/articleshow/52522467.cms,"NEW DELHI: Take a look at this image. Two people are hugging each other, right? Now, look closer.  This optical illusion is driving people crazy. The photo, which has gone viral on social media, has become quite a rage because people can't seem to figure out who is hugging whom in the picture. When you look at the image, can you figure out whose legs belong to whom? No? We will help you out.If you look at the black and white shorts carefully, you might be able to crack this case.The man's shorts, who is standing backwards, are in two colours - black and white. The white colour in the middle of man's shorts is also the colour of the woman's shorts who is hugging him. Thus, an optical illusion is created.Can you spot it now? Now that you can see the correct image, it would be difficult for you to see it the way you saw it earlier. Try it!"
